file_row,device_time,event_id,kind,payload,received_at,revision,shipment_id,source,value,payload.firmware,payload.correction,device_time_utc,received_at_utc
4881,2026-02-03T12:00:00Z,s-00268-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T12:35:00Z,1,s-00268,sensor-central,3.514,4.8.1,,2026-02-03 12:00:00+00:00,2026-02-03 12:35:00+00:00
4882,2026-02-03T13:00:00Z,s-00264-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T13:00:00Z,1,s-00264,sensor-north,4.521,4.8.1,,2026-02-03 13:00:00+00:00,2026-02-03 13:00:00+00:00
4883,2026-02-03T12:00:00Z,s-00267-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T12:35:00Z,1,s-00267,sensor-north,4.774,4.8.1,,2026-02-03 12:00:00+00:00,2026-02-03 12:35:00+00:00
4884,2026-02-03T10:00:00Z,s-00266-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T13:00:00Z,1,s-00266,sensor-coast,3.624,4.8.1,,2026-02-03 10:00:00+00:00,2026-02-03 13:00:00+00:00
4885,2026-02-03T13:00:00Z,s-00266-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T13:00:00Z,1,s-00266,sensor-coast,4.338,4.8.1,,2026-02-03 13:00:00+00:00,2026-02-03 13:00:00+00:00
4886,2026-02-03T13:00:00Z,s-00268-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T13:00:00Z,1,s-00268,sensor-central,2.548,4.8.1,,2026-02-03 13:00:00+00:00,2026-02-03 13:00:00+00:00
4887,2026-02-03T13:00:00Z,s-00265-temp-10,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T13:01:00Z,1,s-00265,sensor-central,5.159,4.7.9,,2026-02-03 13:00:00+00:00,2026-02-03 13:01:00+00:00
4888,2026-02-03T13:00:00Z,s-00267-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T13:01:00Z,1,s-00267,sensor-north,3.863,4.8.1,,2026-02-03 13:00:00+00:00,2026-02-03 13:01:00+00:00
4889,2026-02-03T13:00:00Z,s-00267-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T13:01:00Z,1,s-00267,sensor-north,3.863,4.8.1,,2026-02-03 13:00:00+00:00,2026-02-03 13:01:00+00:00
4890,2026-02-03T11:00:00Z,s-00263-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T14:00:00Z,1,s-00263,sensor-coast,4.966,4.8.1,,2026-02-03 11:00:00+00:00,2026-02-03 14:00:00+00:00
4891,2026-02-03T14:00:00Z,s-00266-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T14:00:00Z,1,s-00266,sensor-coast,4.59,4.8.1,,2026-02-03 14:00:00+00:00,2026-02-03 14:00:00+00:00
4892,2026-02-03T14:00:00Z,s-00268-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T14:02:00Z,1,s-00268,sensor-central,4.058,4.8.1,,2026-02-03 14:00:00+00:00,2026-02-03 14:02:00+00:00
4893,2026-02-03T14:00:00Z,s-00265-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T14:35:00Z,1,s-00265,sensor-central,5.032,4.7.9,,2026-02-03 14:00:00+00:00,2026-02-03 14:35:00+00:00
4894,2026-02-03T14:00:00Z,s-00265-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T14:35:00Z,1,s-00265,sensor-central,5.032,4.7.9,,2026-02-03 14:00:00+00:00,2026-02-03 14:35:00+00:00
4895,2026-02-03T12:00:00Z,s-00264-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T15:00:00Z,1,s-00264,sensor-north,4.573,4.8.1,,2026-02-03 12:00:00+00:00,2026-02-03 15:00:00+00:00
4896,2026-02-03T12:00:00Z,s-00266-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T15:00:00Z,1,s-00266,sensor-coast,4.547,4.8.1,,2026-02-03 12:00:00+00:00,2026-02-03 15:00:00+00:00
4897,2026-02-03T15:00:00Z,s-00266-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T15:01:00Z,1,s-00266,sensor-coast,4.861,4.8.1,,2026-02-03 15:00:00+00:00,2026-02-03 15:01:00+00:00
4898,2026-02-03T15:00:00Z,s-00265-temp-12,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T15:05:00Z,1,s-00265,sensor-central,4.448,4.7.9,,2026-02-03 15:00:00+00:00,2026-02-03 15:05:00+00:00
4899,2026-02-03T15:00:00Z,s-00267-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T15:05:00Z,1,s-00267,sensor-north,4.967,4.8.1,,2026-02-03 15:00:00+00:00,2026-02-03 15:05:00+00:00
4900,2026-02-03T15:00:00Z,s-00268-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T15:05:00Z,1,s-00268,sensor-central,3.933,4.8.1,,2026-02-03 15:00:00+00:00,2026-02-03 15:05:00+00:00
4901,2026-02-03T15:00:00Z,s-00269-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T15:05:00Z,1,s-00269,sensor-coast,3.749,4.8.1,,2026-02-03 15:00:00+00:00,2026-02-03 15:05:00+00:00
4902,2026-02-03T16:00:00Z,s-00266-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T16:00:00Z,1,s-00266,sensor-coast,6.237,4.8.1,,2026-02-03 16:00:00+00:00,2026-02-03 16:00:00+00:00
4903,2026-02-03T16:00:00Z,s-00269-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T16:00:00Z,1,s-00269,sensor-coast,3.671,4.8.1,,2026-02-03 16:00:00+00:00,2026-02-03 16:00:00+00:00
4904,2026-02-03T16:00:00Z,s-00265-temp-13,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T16:01:00Z,1,s-00265,sensor-central,5.624,4.7.9,,2026-02-03 16:00:00+00:00,2026-02-03 16:01:00+00:00
4905,2026-02-03T16:00:00Z,s-00268-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T16:01:00Z,1,s-00268,sensor-central,4.719,4.8.1,,2026-02-03 16:00:00+00:00,2026-02-03 16:01:00+00:00
4906,2026-02-03T16:00:00Z,s-00268-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T16:01:00Z,1,s-00268,sensor-central,4.719,4.8.1,,2026-02-03 16:00:00+00:00,2026-02-03 16:01:00+00:00
4907,2026-02-03T14:00:00Z,s-00264-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T17:00:00Z,1,s-00264,sensor-north,4.464,4.8.1,,2026-02-03 14:00:00+00:00,2026-02-03 17:00:00+00:00
4908,2026-02-03T14:00:00Z,s-00267-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T17:00:00Z,1,s-00267,sensor-north,3.981,4.8.1,,2026-02-03 14:00:00+00:00,2026-02-03 17:00:00+00:00
4909,2026-02-03T17:00:00Z,s-00269-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T17:01:00Z,1,s-00269,sensor-coast,3.866,4.8.1,,2026-02-03 17:00:00+00:00,2026-02-03 17:01:00+00:00
4910,2026-02-03T17:00:00Z,s-00265-temp-14,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T17:02:00Z,1,s-00265,sensor-central,6.489,4.7.9,,2026-02-03 17:00:00+00:00,2026-02-03 17:02:00+00:00
4911,2026-02-03T17:00:00Z,s-00268-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T17:02:00Z,1,s-00268,sensor-central,4.922,4.8.1,,2026-02-03 17:00:00+00:00,2026-02-03 17:02:00+00:00
4912,2026-02-03T17:00:00Z,s-00267-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T17:35:00Z,1,s-00267,sensor-north,3.841,4.8.1,,2026-02-03 17:00:00+00:00,2026-02-03 17:35:00+00:00
4913,2026-02-03T15:00:00Z,s-00264-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T18:00:00Z,1,s-00264,sensor-north,4.603,4.8.1,,2026-02-03 15:00:00+00:00,2026-02-03 18:00:00+00:00
4914,2026-02-03T18:00:00Z,s-00266-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T18:01:00Z,1,s-00266,sensor-coast,6.921,4.8.1,,2026-02-03 18:00:00+00:00,2026-02-03 18:01:00+00:00
4915,2026-02-03T18:00:00Z,s-00268-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T18:02:00Z,1,s-00268,sensor-central,4.254,4.8.1,,2026-02-03 18:00:00+00:00,2026-02-03 18:02:00+00:00
4916,2026-02-03T18:00:00Z,s-00267-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T18:05:00Z,1,s-00267,sensor-north,3.828,4.8.1,,2026-02-03 18:00:00+00:00,2026-02-03 18:05:00+00:00
4917,2026-02-03T18:00:00Z,s-00269-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T18:35:00Z,1,s-00269,sensor-coast,3.86,4.8.1,,2026-02-03 18:00:00+00:00,2026-02-03 18:35:00+00:00
4918,2026-02-03T19:00:00Z,s-00266-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T19:00:00Z,1,s-00266,sensor-coast,8.753,4.8.1,,2026-02-03 19:00:00+00:00,2026-02-03 19:00:00+00:00
4919,2026-02-03T16:00:00Z,s-00267-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T19:00:00Z,1,s-00267,sensor-north,4.94,4.8.1,,2026-02-03 16:00:00+00:00,2026-02-03 19:00:00+00:00
4920,2026-02-03T19:00:00Z,s-00270-temp-01,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T19:00:00Z,1,s-00270,sensor-north,3.894,4.7.9,,2026-02-03 19:00:00+00:00,2026-02-03 19:00:00+00:00
4921,2026-02-03T17:00:00Z,s-00266-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T20:00:00Z,1,s-00266,sensor-coast,5.506,4.8.1,,2026-02-03 17:00:00+00:00,2026-02-03 20:00:00+00:00
4922,2026-02-03T19:00:00Z,s-00269-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T19:01:00Z,1,s-00269,sensor-coast,4.607,4.8.1,,2026-02-03 19:00:00+00:00,2026-02-03 19:01:00+00:00
4923,2026-02-03T19:00:00Z,s-00269-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T19:01:00Z,1,s-00269,sensor-coast,4.607,4.8.1,,2026-02-03 19:00:00+00:00,2026-02-03 19:01:00+00:00
4924,2026-02-03T19:00:00Z,s-00268-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T19:01:00Z,1,s-00268,sensor-central,4.195,4.8.1,,2026-02-03 19:00:00+00:00,2026-02-03 19:01:00+00:00
4925,2026-02-03T17:00:00Z,s-00266-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T20:00:00Z,1,s-00266,sensor-coast,5.506,4.8.1,,2026-02-03 17:00:00+00:00,2026-02-03 20:00:00+00:00
4926,2026-02-03T20:00:00Z,s-00268-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T20:00:00Z,1,s-00268,sensor-central,5.021,4.8.1,,2026-02-03 20:00:00+00:00,2026-02-03 20:00:00+00:00
4927,2026-02-03T20:00:00Z,s-00267-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T20:05:00Z,1,s-00267,sensor-north,3.898,4.8.1,,2026-02-03 20:00:00+00:00,2026-02-03 20:05:00+00:00
4928,2026-02-03T20:00:00Z,s-00267-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T20:05:00Z,1,s-00267,sensor-north,3.898,4.8.1,,2026-02-03 20:00:00+00:00,2026-02-03 20:05:00+00:00
4929,2026-02-03T20:00:00Z,s-00266-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T20:35:00Z,1,s-00266,sensor-coast,10.199,4.8.1,,2026-02-03 20:00:00+00:00,2026-02-03 20:35:00+00:00
4930,2026-02-03T18:00:00Z,s-00265-temp-15,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T21:00:00Z,1,s-00265,sensor-central,5.3,4.7.9,,2026-02-03 18:00:00+00:00,2026-02-03 21:00:00+00:00
4931,2026-02-03T18:00:00Z,s-00270-temp-00,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T21:00:00Z,1,s-00270,sensor-north,3.759,4.7.9,,2026-02-03 18:00:00+00:00,2026-02-03 21:00:00+00:00
4932,2026-02-03T21:00:00Z,s-00270-temp-03,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T21:00:00Z,1,s-00270,sensor-north,4.14,4.7.9,,2026-02-03 21:00:00+00:00,2026-02-03 21:00:00+00:00
4933,2026-02-03T21:00:00Z,s-00267-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T21:01:00Z,1,s-00267,sensor-north,4.678,4.8.1,,2026-02-03 21:00:00+00:00,2026-02-03 21:01:00+00:00
4934,2026-02-03T21:00:00Z,s-00268-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T21:01:00Z,1,s-00268,sensor-central,4.418,4.8.1,,2026-02-03 21:00:00+00:00,2026-02-03 21:01:00+00:00
4935,2026-02-03T21:00:00Z,s-00269-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T21:05:00Z,1,s-00269,sensor-coast,3.737,4.8.1,,2026-02-03 21:00:00+00:00,2026-02-03 21:05:00+00:00
4936,2026-02-03T21:00:00Z,s-00271-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T21:35:00Z,1,s-00271,sensor-central,3.572,4.8.1,,2026-02-03 21:00:00+00:00,2026-02-03 21:35:00+00:00
4937,2026-02-03T14:00:00Z,s-00266-temp-08,temperature_c,"{""correction"":""calibrated"",""firmware"":""4.8.1""}",2026-02-03T22:00:00Z,2,s-00266,sensor-coast,2.34,4.8.1,calibrated,2026-02-03 14:00:00+00:00,2026-02-03 22:00:00+00:00
4938,2026-02-03T19:00:00Z,s-00267-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T22:00:00Z,1,s-00267,sensor-north,4.661,4.8.1,,2026-02-03 19:00:00+00:00,2026-02-03 22:00:00+00:00
4939,2026-02-03T22:00:00Z,s-00270-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T22:00:00Z,1,s-00270,sensor-north,4.958,4.7.9,,2026-02-03 22:00:00+00:00,2026-02-03 22:00:00+00:00
4940,2026-02-03T22:00:00Z,s-00270-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T22:00:00Z,1,s-00270,sensor-north,4.958,4.7.9,,2026-02-03 22:00:00+00:00,2026-02-03 22:00:00+00:00
4941,2026-02-03T22:00:00Z,s-00269-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T22:01:00Z,1,s-00269,sensor-coast,5.082,4.8.1,,2026-02-03 22:00:00+00:00,2026-02-03 22:01:00+00:00
4942,2026-02-03T22:00:00Z,s-00267-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T22:02:00Z,1,s-00267,sensor-north,5.409,4.8.1,,2026-02-03 22:00:00+00:00,2026-02-03 22:02:00+00:00
4943,2026-02-03T22:00:00Z,s-00268-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T22:02:00Z,1,s-00268,sensor-central,5.113,4.8.1,,2026-02-03 22:00:00+00:00,2026-02-03 22:02:00+00:00
4944,2026-02-03T20:00:00Z,s-00269-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T23:00:00Z,1,s-00269,sensor-coast,3.001,4.8.1,,2026-02-03 20:00:00+00:00,2026-02-03 23:00:00+00:00
4945,2026-02-03T20:00:00Z,s-00270-temp-02,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T23:00:00Z,1,s-00270,sensor-north,3.773,4.7.9,,2026-02-03 20:00:00+00:00,2026-02-03 23:00:00+00:00
4946,2026-02-03T23:00:00Z,s-00268-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T23:01:00Z,1,s-00268,sensor-central,6.367,4.8.1,,2026-02-03 23:00:00+00:00,2026-02-03 23:01:00+00:00
4947,2026-02-03T23:00:00Z,s-00268-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T23:01:00Z,1,s-00268,sensor-central,6.367,4.8.1,,2026-02-03 23:00:00+00:00,2026-02-03 23:01:00+00:00
4948,2026-02-03T23:00:00Z,s-00267-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T23:05:00Z,1,s-00267,sensor-north,5.042,4.8.1,,2026-02-03 23:00:00+00:00,2026-02-03 23:05:00+00:00
4949,2026-02-03T23:00:00Z,s-00270-temp-05,temperature_c,"{""firmware"":""4.7.9""}",2026-02-03T23:05:00Z,1,s-00270,sensor-north,4.841,4.7.9,,2026-02-03 23:00:00+00:00,2026-02-03 23:05:00+00:00
4950,2026-02-03T15:00:00Z,s-00266-ticket,door_open,"{""firmware"":null}",2026-02-03T23:27:00Z,1,s-00266,ops-console,1.0,,,2026-02-03 15:00:00+00:00,2026-02-03 23:27:00+00:00
4951,2026-02-03T23:00:00Z,s-00271-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-02-03T23:35:00Z,1,s-00271,sensor-central,4.18,4.8.1,,2026-02-03 23:00:00+00:00,2026-02-03 23:35:00+00:00
4952,2026-02-03T21:00:00Z,s-00266-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T00:00:00Z,1,s-00266,sensor-coast,10.844,4.8.1,,2026-02-03 21:00:00+00:00,2026-02-04 00:00:00+00:00
4953,2026-02-04T00:00:00Z,s-00267-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T00:00:00Z,1,s-00267,sensor-north,4.933,4.8.1,,2026-02-04 00:00:00+00:00,2026-02-04 00:00:00+00:00
4954,2026-02-04T00:00:00Z,s-00268-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T00:00:00Z,1,s-00268,sensor-central,8.093,4.8.1,,2026-02-04 00:00:00+00:00,2026-02-04 00:00:00+00:00
4955,2026-02-04T00:00:00Z,s-00269-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T00:00:00Z,1,s-00269,sensor-coast,4.193,4.8.1,,2026-02-04 00:00:00+00:00,2026-02-04 00:00:00+00:00
4956,2026-02-04T00:00:00Z,s-00272-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T00:00:00Z,1,s-00272,sensor-coast,3.968,4.8.1,,2026-02-04 00:00:00+00:00,2026-02-04 00:00:00+00:00
4957,2026-02-04T00:00:00Z,s-00271-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T00:02:00Z,1,s-00271,sensor-central,3.846,4.8.1,,2026-02-04 00:00:00+00:00,2026-02-04 00:02:00+00:00
4958,2026-02-04T00:00:00Z,s-00270-temp-06,temperature_c,"{""firmware"":""4.7.9""}",2026-02-04T00:35:00Z,1,s-00270,sensor-north,4.834,4.7.9,,2026-02-04 00:00:00+00:00,2026-02-04 00:35:00+00:00
4959,2026-02-03T22:00:00Z,s-00271-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T01:00:00Z,1,s-00271,sensor-central,2.315,4.8.1,,2026-02-03 22:00:00+00:00,2026-02-04 01:00:00+00:00
4960,2026-02-04T01:00:00Z,s-00268-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T01:02:00Z,1,s-00268,sensor-central,7.221,4.8.1,,2026-02-04 01:00:00+00:00,2026-02-04 01:02:00+00:00
4961,2026-02-04T01:00:00Z,s-00270-temp-07,temperature_c,"{""firmware"":""4.7.9""}",2026-02-04T01:05:00Z,1,s-00270,sensor-north,4.246,4.7.9,,2026-02-04 01:00:00+00:00,2026-02-04 01:05:00+00:00
4962,2026-02-03T23:00:00Z,s-00269-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T02:00:00Z,1,s-00269,sensor-coast,4.854,4.8.1,,2026-02-03 23:00:00+00:00,2026-02-04 02:00:00+00:00
4963,2026-02-04T01:00:00Z,s-00271-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T01:35:00Z,1,s-00271,sensor-central,3.539,4.8.1,,2026-02-04 01:00:00+00:00,2026-02-04 01:35:00+00:00
4964,2026-02-04T01:00:00Z,s-00271-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T01:35:00Z,1,s-00271,sensor-central,3.539,4.8.1,,2026-02-04 01:00:00+00:00,2026-02-04 01:35:00+00:00
4965,2026-02-04T01:00:00Z,s-00272-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T01:05:00Z,1,s-00272,sensor-coast,4.077,4.8.1,,2026-02-04 01:00:00+00:00,2026-02-04 01:05:00+00:00
4966,2026-02-04T02:00:00Z,s-00269-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T02:00:00Z,1,s-00269,sensor-coast,4.698,4.8.1,,2026-02-04 02:00:00+00:00,2026-02-04 02:00:00+00:00
4967,2026-02-04T02:00:00Z,s-00269-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T02:00:00Z,1,s-00269,sensor-coast,4.698,4.8.1,,2026-02-04 02:00:00+00:00,2026-02-04 02:00:00+00:00
4968,2026-02-04T02:00:00Z,s-00270-temp-08,temperature_c,"{""firmware"":""4.7.9""}",2026-02-04T02:00:00Z,1,s-00270,sensor-north,4.089,4.7.9,,2026-02-04 02:00:00+00:00,2026-02-04 02:00:00+00:00
4969,2026-02-04T02:00:00Z,s-00268-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T02:01:00Z,1,s-00268,sensor-central,9.04,4.8.1,,2026-02-04 02:00:00+00:00,2026-02-04 02:01:00+00:00
4970,2026-02-04T02:00:00Z,s-00271-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T02:05:00Z,1,s-00271,sensor-central,5.147,4.8.1,,2026-02-04 02:00:00+00:00,2026-02-04 02:05:00+00:00
4971,2026-02-04T02:00:00Z,s-00272-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T02:05:00Z,1,s-00272,sensor-coast,3.55,4.8.1,,2026-02-04 02:00:00+00:00,2026-02-04 02:05:00+00:00
4972,2026-02-04T03:00:00Z,s-00268-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T03:00:00Z,1,s-00268,sensor-central,9.967,4.8.1,,2026-02-04 03:00:00+00:00,2026-02-04 03:00:00+00:00
4973,2026-02-04T03:00:00Z,s-00271-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T03:01:00Z,1,s-00271,sensor-central,3.439,4.8.1,,2026-02-04 03:00:00+00:00,2026-02-04 03:01:00+00:00
4974,2026-02-04T03:00:00Z,s-00270-temp-09,temperature_c,"{""firmware"":""4.7.9""}",2026-02-04T03:02:00Z,1,s-00270,sensor-north,4.708,4.7.9,,2026-02-04 03:00:00+00:00,2026-02-04 03:02:00+00:00
4975,2026-02-04T03:00:00Z,s-00272-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T03:05:00Z,1,s-00272,sensor-coast,3.259,4.8.1,,2026-02-04 03:00:00+00:00,2026-02-04 03:05:00+00:00
4976,2026-02-04T03:00:00Z,s-00273-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T03:05:00Z,1,s-00273,sensor-north,2.712,4.8.1,,2026-02-04 03:00:00+00:00,2026-02-04 03:05:00+00:00
4977,2026-02-04T01:00:00Z,s-00269-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T04:00:00Z,1,s-00269,sensor-coast,4.227,4.8.1,,2026-02-04 01:00:00+00:00,2026-02-04 04:00:00+00:00
4978,2026-02-04T04:00:00Z,s-00269-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T04:00:00Z,1,s-00269,sensor-coast,4.995,4.8.1,,2026-02-04 04:00:00+00:00,2026-02-04 04:00:00+00:00
4979,2026-02-04T04:00:00Z,s-00270-temp-10,temperature_c,"{""firmware"":""4.7.9""}",2026-02-04T04:02:00Z,1,s-00270,sensor-north,4.769,4.7.9,,2026-02-04 04:00:00+00:00,2026-02-04 04:02:00+00:00
4980,2026-02-04T04:00:00Z,s-00272-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T04:02:00Z,1,s-00272,sensor-coast,4.027,4.8.1,,2026-02-04 04:00:00+00:00,2026-02-04 04:02:00+00:00
4981,2026-02-04T04:00:00Z,s-00272-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T04:02:00Z,1,s-00272,sensor-coast,4.027,4.8.1,,2026-02-04 04:00:00+00:00,2026-02-04 04:02:00+00:00
4982,2026-02-04T04:00:00Z,s-00271-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T04:35:00Z,1,s-00271,sensor-central,4.23,4.8.1,,2026-02-04 04:00:00+00:00,2026-02-04 04:35:00+00:00
4983,2026-02-04T05:00:00Z,s-00273-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T05:00:00Z,1,s-00273,sensor-north,4.555,4.8.1,,2026-02-04 05:00:00+00:00,2026-02-04 05:00:00+00:00
4984,2026-02-04T05:00:00Z,s-00270-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-02-04T05:01:00Z,1,s-00270,sensor-north,5.428,4.7.9,,2026-02-04 05:00:00+00:00,2026-02-04 05:01:00+00:00
4985,2026-02-04T05:00:00Z,s-00270-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-02-04T05:01:00Z,1,s-00270,sensor-north,5.428,4.7.9,,2026-02-04 05:00:00+00:00,2026-02-04 05:01:00+00:00
4986,2026-02-04T05:00:00Z,s-00272-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T05:01:00Z,1,s-00272,sensor-coast,5.417,4.8.1,,2026-02-04 05:00:00+00:00,2026-02-04 05:01:00+00:00
4987,2026-02-04T05:00:00Z,s-00269-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T05:02:00Z,1,s-00269,sensor-coast,4.258,4.8.1,,2026-02-04 05:00:00+00:00,2026-02-04 05:02:00+00:00
4988,2026-02-04T05:00:00Z,s-00271-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T05:05:00Z,1,s-00271,sensor-central,4.371,4.8.1,,2026-02-04 05:00:00+00:00,2026-02-04 05:05:00+00:00
4989,2026-02-03T21:00:00Z,s-00268-ticket,door_open,"{""firmware"":null}",2026-02-04T05:29:00Z,1,s-00268,ops-console,1.0,,,2026-02-03 21:00:00+00:00,2026-02-04 05:29:00+00:00
4990,2026-02-04T03:00:00Z,s-00269-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T06:00:00Z,1,s-00269,sensor-coast,4.617,4.8.1,,2026-02-04 03:00:00+00:00,2026-02-04 06:00:00+00:00
4991,2026-02-04T06:00:00Z,s-00270-temp-12,temperature_c,"{""firmware"":""4.7.9""}",2026-02-04T06:02:00Z,1,s-00270,sensor-north,4.723,4.7.9,,2026-02-04 06:00:00+00:00,2026-02-04 06:02:00+00:00
4992,2026-02-04T06:00:00Z,s-00274-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-02-04T06:02:00Z,1,s-00274,sensor-central,3.256,4.8.1,,2026-02-04 06:00:00+00:00,2026-02-04 06:02:00+00:00
